 % R  psy  abs(asymptotics)
   14.0000000000000        1.21170558480149       1.171344073694439E-003
   14.0000000000000        1.22154368732186       1.161661648019989E-003
   14.0000000000000        1.23138178984223       1.156896588890252E-003
   14.0000000000000        1.24121989236260       1.156816712004245E-003
   14.0000000000000        1.25105799488296       1.161110550244695E-003
   14.0000000000000        1.26089609740333       1.169403799920656E-003
   14.0000000000000        1.27073419992370       1.181277849112721E-003
   14.0000000000000        1.28057230244406       1.196288402389122E-003
   14.0000000000000        1.29041040496443       1.213982554933147E-003
   14.0000000000000        1.30024850748480       1.233913215979917E-003
   14.0000000000000        1.31008661000517       1.255650362544154E-003
   14.0000000000000        1.31992471252553       1.278789092155841E-003
   14.0000000000000        1.32976281504590       1.302954777750479E-003
   14.0000000000000        1.33960091756627       1.327805806556917E-003
   14.0000000000000        1.34943902008663       1.353034439029483E-003
   14.0000000000000        1.35927712260700       1.378366295772318E-003
   14.0000000000000        1.36911522512737       1.403558908449208E-003
   14.0000000000000        1.37895332764774       1.428399683232853E-003
   14.0000000000000        1.38879143016810       1.452703540074849E-003
   14.0000000000000        1.39862953268847       1.476310417002262E-003
   14.0000000000000        1.40846763520884       1.499082768967578E-003
   14.0000000000000        1.41830573772920       1.520903145302148E-003
   14.0000000000000        1.42814384024957       1.541671896711604E-003
   14.0000000000000        1.43798194276994       1.561305039617030E-003
   14.0000000000000        1.44782004529031       1.579732290143717E-003
   14.0000000000000        1.45765814781067       1.596895270161610E-003
   14.0000000000000        1.46749625033104       1.612745881856454E-003
   14.0000000000000        1.47733435285141       1.627244844110028E-003
   14.0000000000000        1.48717245537178       1.640360382570923E-003
   14.0000000000000        1.49701055789214       1.652067065044595E-003
   14.0000000000000        1.50684866041251       1.662344774263499E-003
   14.0000000000000        1.51668676293288       1.671177810902770E-003
   14.0000000000000        1.52652486545324       1.678554120678974E-003
   14.0000000000000        1.53636296797361       1.684464640379543E-003
   14.0000000000000        1.54620107049398       1.688902758642170E-003
   14.0000000000000        1.55603917301435       1.691863888197008E-003
   14.0000000000000        1.56587727553471       1.693345147086104E-003
   14.0000000000000        1.57571537805508       1.693345147086104E-003
   14.0000000000000        1.58555348057545       1.691863888197008E-003
   14.0000000000000        1.59539158309581       1.688902758642169E-003
   14.0000000000000        1.60522968561618       1.684464640379543E-003
   14.0000000000000        1.61506778813655       1.678554120678973E-003
   14.0000000000000        1.62490589065692       1.671177810902771E-003
   14.0000000000000        1.63474399317728       1.662344774263500E-003
   14.0000000000000        1.64458209569765       1.652067065044595E-003
   14.0000000000000        1.65442019821802       1.640360382570923E-003
   14.0000000000000        1.66425830073838       1.627244844110029E-003
   14.0000000000000        1.67409640325875       1.612745881856455E-003
   14.0000000000000        1.68393450577912       1.596895270161611E-003
   14.0000000000000        1.69377260829949       1.579732290143717E-003
   14.0000000000000        1.70361071081985       1.561305039617032E-003
   14.0000000000000        1.71344881334022       1.541671896711605E-003
   14.0000000000000        1.72328691586059       1.520903145302148E-003
   14.0000000000000        1.73312501838096       1.499082768967579E-003
   14.0000000000000        1.74296312090132       1.476310417002263E-003
   14.0000000000000        1.75280122342169       1.452703540074848E-003
   14.0000000000000        1.76263932594206       1.428399683232854E-003
   14.0000000000000        1.77247742846242       1.403558908449209E-003
   14.0000000000000        1.78231553098279       1.378366295772319E-003
   14.0000000000000        1.79215363350316       1.353034439029483E-003
   14.0000000000000        1.80199173602353       1.327805806556918E-003
   14.0000000000000        1.81182983854389       1.302954777750481E-003
   14.0000000000000        1.82166794106426       1.278789092155842E-003
   14.0000000000000        1.83150604358463       1.255650362544154E-003
   14.0000000000000        1.84134414610499       1.233913215979917E-003
   14.0000000000000        1.85118224862536       1.213982554933147E-003
   14.0000000000000        1.86102035114573       1.196288402389123E-003
   14.0000000000000        1.87085845366610       1.181277849112721E-003
   14.0000000000000        1.88069655618646       1.169403799920656E-003
   14.0000000000000        1.89053465870683       1.161110550244695E-003
   14.0000000000000        1.90037276122720       1.156816712004244E-003
   14.0000000000000        1.91021086374756       1.156896588890252E-003
   14.0000000000000        1.92004896626793       1.161661648019992E-003
   14.0000000000000        1.92988706878830       1.171344073694438E-003
   14.0000000000000        1.93972517130867       1.186084358962096E-003
   14.0000000000000        1.94956327382903       1.205924423054090E-003
   14.0000000000000        1.95940137634940       1.230806915348097E-003
   14.0000000000000        1.96923947886977       1.260580392593995E-003
   14.0000000000000        1.97907758139014       1.295009202014593E-003
   14.0000000000000        1.98891568391050       1.333786377949623E-003
   14.0000000000000        1.99875378643087       1.376547741193430E-003
   14.0000000000000        2.00859188895124       1.422885618710154E-003
   14.0000000000000        2.01842999147160       1.472361035128383E-003
   14.0000000000000        2.02826809399197       1.524513713188388E-003
   14.0000000000000        2.03810619651234       1.578869644739742E-003
   14.0000000000000        2.04794429903271       1.634946300637128E-003
   14.0000000000000        2.05778240155307       1.692255729023187E-003
   14.0000000000000        2.06762050407344       1.750305867991615E-003
   14.0000000000000        2.07745860659381       1.808600402030630E-003
   14.0000000000000        2.08729670911417       1.866637452134593E-003
   14.0000000000000        2.09713481163454       1.923907330524626E-003
   14.0000000000000        2.10697291415491       1.979889528571144E-003
   14.0000000000000        2.11681101667528       2.034049051009251E-003
   14.0000000000000        2.12664911919564       2.085832168012908E-003
   14.0000000000000        2.13648722171601       2.134661636331733E-003
   14.0000000000000        2.14632532423638       2.179931452723671E-003
   14.0000000000000        2.15616342675674       2.221001268658469E-003
   14.0000000000000        2.16600152927711       2.257190756968417E-003
   14.0000000000000        2.17583963179748       2.287774563353469E-003
   14.0000000000000        2.18567773431785       2.311979169950231E-003
   14.0000000000000        2.19551583683821       2.328984400126972E-003
   14.0000000000000        2.20535393935858       2.337935162328610E-003
   14.0000000000000        2.21519204187895       2.337975046431890E-003
   14.0000000000000        2.22503014439932       2.328326431436019E-003
   14.0000000000000        2.23486824691968       2.308471270923743E-003
   14.0000000000000        2.24470634944005       2.278556974696240E-003
   14.0000000000000        2.25454445196042       2.240329671642520E-003
   14.0000000000000        2.26438255448078       2.199382186636865E-003
   14.0000000000000        2.27422065700115       2.170957456169932E-003
   14.0000000000000        2.28405875952152       2.196573480549011E-003
   14.0000000000000        2.29389686204189       2.402752402520281E-003
   14.0000000000000        2.30373496456225       3.514002724231221E-003
   14.0000000000000        2.31357306708262       3.187800275185698E-003
   14.0000000000000        2.32341116960299       3.092082982857197E-003
   14.0000000000000        2.33324927212335       3.288865789309542E-003
   14.0000000000000        2.34308737464372       3.597398704191106E-003
   14.0000000000000        2.35292547716409       3.944218330242760E-003
   14.0000000000000        2.36276357968446       4.297279001138498E-003
   14.0000000000000        2.37260168220482       4.642267372947764E-003
   14.0000000000000        2.38243978472519       4.972757811870253E-003
   14.0000000000000        2.39227788724556       5.285968487777013E-003
   14.0000000000000        2.40211598976592       5.580854112793693E-003
   14.0000000000000        2.41195409228629       5.857211019864805E-003
   14.0000000000000        2.42179219480666       6.115241205116724E-003
   14.0000000000000        2.43163029732703       6.355333931989110E-003
   14.0000000000000        2.44146839984739       6.577954607408783E-003
   14.0000000000000        2.45130650236776       6.783588288674114E-003
   14.0000000000000        2.46114460488813       6.972711697854392E-003
   14.0000000000000        2.47098270740850       7.145780341207734E-003
   14.0000000000000        2.48082080992886       7.303223666550181E-003
   14.0000000000000        2.49065891244923       7.445444452030285E-003
   14.0000000000000        2.50049701496960       7.572820345592641E-003
   14.0000000000000        2.51033511748996       7.685706409598589E-003
   14.0000000000000        2.52017322001033       7.784438041460665E-003
   14.0000000000000        2.53001132253070       7.869333930313081E-003
   14.0000000000000        2.53984942505107       7.940698873090433E-003
   14.0000000000000        2.54968752757143       7.998826365890995E-003
   14.0000000000000        2.55952563009180       8.044000938591610E-003
   14.0000000000000        2.56936373261217       8.076500229502449E-003
   14.0000000000000        2.57920183513253       8.096596812218403E-003
   14.0000000000000        2.58903993765290       8.104559794416601E-003
   14.0000000000000        2.59887804017327       8.100656211492904E-003
   14.0000000000000        2.60871614269364       8.085152238571487E-003
   14.0000000000000        2.61855424521400       8.058314243714906E-003
   14.0000000000000        2.62839234773437       8.020409703777109E-003
   14.0000000000000        2.63823045025474       7.971708002673645E-003
   14.0000000000000        2.64806855277511       7.912481130111481E-003
   14.0000000000000        2.65790665529547       7.843004297147717E-003
   14.0000000000000        2.66774475781584       7.763556483392555E-003
   14.0000000000000        2.67758286033621       7.674420929263020E-003
   14.0000000000000        2.68742096285657       7.575885585435327E-003
   14.0000000000000        2.69725906537694       7.468243530529766E-003
   14.0000000000000        2.70709716789731       7.351793367079748E-003
   14.0000000000000        2.71693527041768       7.226839604973377E-003
   14.0000000000000        2.72677337293804       7.093693040793828E-003
   14.0000000000000        2.73661147545841       6.952671140811397E-003
   14.0000000000000        2.74644957797878       6.804098434777660E-003
   14.0000000000000        2.75628768049914       6.648306927130666E-003
   14.0000000000000        2.76612578301951       6.485636531722907E-003
   14.0000000000000        2.77596388553988       6.316435535722244E-003
   14.0000000000000        2.78580198806025       6.141061097896686E-003
   14.0000000000000        2.79564009058061       5.959879786066958E-003
   14.0000000000000        2.80547819310098       5.773268158086515E-003
   14.0000000000000        2.81531629562135       5.581613390274689E-003
   14.0000000000000        2.82515439814171       5.385313956778329E-003
   14.0000000000000        2.83499250066208       5.184780362856810E-003
   14.0000000000000        2.84483060318245       4.980435934567285E-003
   14.0000000000000        2.85466870570282       4.772717666758558E-003
   14.0000000000000        2.86450680822318       4.562077130653104E-003
   14.0000000000000        2.87434491074355       4.348981441595009E-003
   14.0000000000000        2.88418301326392       4.133914286755206E-003
   14.0000000000000        2.89402111578428       3.917377011699970E-003
   14.0000000000000        2.90385921830465       3.699889763732382E-003
   14.0000000000000        2.91369732082502       3.481992688793193E-003
   14.0000000000000        2.92353542334539       3.264247177442830E-003
   14.0000000000000        2.93337352586575       3.047237154025726E-003
   14.0000000000000        2.94321162838612       2.831570401524117E-003
   14.0000000000000        2.95304973090649       2.617879912827468E-003
   14.0000000000000        2.96288783342686       2.406825257158800E-003
   14.0000000000000        2.97272593594722       2.199093948197774E-003
   14.0000000000000        2.98256403846759       1.995402798008064E-003
   14.0000000000000        2.99240214098796       1.796499238205425E-003
   14.0000000000000        3.00224024350832       1.603162586882653E-003
   14.0000000000000        3.01207834602869       1.416205236640382E-003
   14.0000000000000        3.02191644854906       1.236473735656744E-003
   14.0000000000000        3.03175455106943       1.064849730080448E-003
   14.0000000000000        3.04159265358979       9.022507321667842E-004
